"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.0766149819833e-11,0.555417559667351,1,1,1.46526338224984e-06,"Control","mz-634.491452134876"
5.25864546721972e-11,0.387240674077443,1,1,1.51780284120363e-06,"Control","mz-829.508880362562"
5.44705597438043e-11,-0.582247559058672,1,1,1.57218376588542e-06,"Control","mz-698.478092977374"
6.26897358852397e-11,-0.199666057197502,1,1,1.80941384685567e-06,"Control","mz-296.066418282123"
7.03444842026683e-11,-1.76846913653902,0.217,0.783,2.03035284754161e-06,"Control","mz-380.175814418648"
7.73386941994498e-11,0.567379121894434,1,1,2.23222673067872e-06,"Control","mz-781.584926618155"
8.00858696954084e-11,-0.442128651926658,1,1,2.31151845701857e-06,"Control","mz-751.516988646216"
8.00858696954084e-11,-0.266317651789547,1,1,2.31151845701857e-06,"Control","mz-873.557378326745"
8.00858696954084e-11,-0.502883085424323,1,1,2.31151845701857e-06,"Control","mz-1460.06146811018"
8.89124940609338e-11,0.657647923628011,1,1,2.56628131608073e-06,"Control","mz-355.236517902542"
8.89124940609338e-11,0.498029640670335,1,1,2.56628131608073e-06,"Control","mz-626.515688329528"
1.01545779379806e-10,-1.60953606619394,0.4,0.833,2.93091583023933e-06,"Control","mz-488.199344488888"
1.05780760732046e-10,-0.44494242523083,1,1,3.05315009700904e-06,"Control","mz-828.555493452678"
1.09511651321214e-10,-0.771108873105559,1,1,3.16083479208421e-06,"Control","mz-463.151315138097"
1.09511651321214e-10,0.38044658738096,1,1,3.16083479208421e-06,"Control","mz-778.573823968171"
1.36937188683209e-10,1.50529171704619,1,0.583,3.95241807696346e-06,"Control","mz-733.570579056241"
1.39478709241467e-10,0.278968827796717,1,1,4.02577398483646e-06,"Control","mz-793.524023804201"
1.60058046258034e-10,0.62901607265768,1,1,4.61975538914565e-06,"Control","mz-795.526226059489"
